arrival_time,length,cpus
0.08200522427600447,6.881177151770724,4
0.44975523518376126,3.867457947077549,4
1.2276341568296845,6.575955159903728,2
1.2845575759676775,2.7624893426400914,2
1.629030144316821,0.45618633169627326,2
1.636206792672225,6.203741915822091,2
1.6734712107552205,1.7090542529335155,4
1.700571191742242,4.470942278780644,4
1.7686885704149178,0.459271460062173,4
1.8964277715204358,1.2540126583880546,2
2.093049933556751,2.028109300564757,2
2.453119987867841,13.07441109839967,4
2.4797852718299755,3.8454392811276046,2
2.61315689949487,4.476572798436012,2
2.7381208076221824,5.696411257881909,2
2.832866303834958,2.572024779808441,2
3.0160778629732077,0.6399502216315378,2
3.1273312659234653,1.3881958153381988,2
3.2507413790246975,1.0738031057564736,2
3.611651566099544,8.604049416082246,2
3.9156549835966716,4.937756662926585,2
4.048679208965002,3.047205571578366,2
4.0749158967392525,1.0577045574252961,2
4.5671964643156455,0.6421987878688075,2
4.717759284728895,3.389898511755512,2
4.972250591002404,0.5223348072914381,4
4.980992495766162,2.2839313395285314,2
5.331842121440947,3.2986853533146223,2
5.51450483484369,1.6668964226582295,2
5.69315282475716,9.918102639596352,2
5.711173146196835,0.3646742774335875,2
5.903918625604956,2.0788411081014027,2
5.91623489044951,8.605692543171047,2
5.925108305098121,0.7368531558160216,2
5.985900701803689,3.7473019745030527,2
5.989521797423469,3.2974746558840335,4
6.0163850260023795,8.896777130568928,4
6.2164357949842834,8.197100748456716,2
6.494689151008963,9.32302144379594,4
6.525253471301558,3.293919557031276,2
6.792992112103336,0.7463048652004554,2
6.894160793164014,0.5572734344707168,2
7.383452629275228,5.575097702971872,4
7.4066259639726875,2.0590741814646876,2
7.415129888212193,1.0793652812436314,4
7.703190088266455,4.1770011448674405,2
7.772607421472529,5.64998363073839,2
7.866981495895717,9.085826087559361,2
7.9777382681198805,0.16921226204372253,2
8.247119606337085,0.426576252480828,4
8.25932936685749,4.313210621195841,4
8.383060168933598,0.61016969898277,2
8.470043982927399,0.5187404070942097,4
8.534293707091532,0.7720211540146086,4
8.60039269184418,1.3462699913542804,4
9.011918755039614,8.224852091643692,4
9.060132819803615,6.1508078498885,4
9.153782669712697,1.544497740629213,2
9.258644402914944,3.7230106659427125,4
9.455202551799218,4.419455428699394,2
9.56825198191414,16.439222974509413,2
9.718215290682943,0.3203367525076266,4
9.796821130200659,1.687592007224098,2
9.992693122891025,11.059614193408988,2
10.089557620173386,2.8778287764144546,2
10.128475341672223,5.795170727415945,2
10.39074577597851,0.9912013892051986,2
10.61474009666042,1.2720853361976,2
10.767276611619835,8.519693495168385,2
10.881279739622503,4.2342971091844595,2
10.917397671669947,6.829561170051699,4
11.230604376907744,0.9127159262219791,2
11.246398139057456,1.0459168412455706,4
11.321034937069655,1.3123370650242328,4
11.616740480919486,6.609371491837072,4
11.756576102507738,0.9284940280530244,2
11.845759657790493,4.201439182114907,4
12.087835012095434,1.4831846103761022,4
12.791859577677258,3.57181048441704,2
12.824183246683296,2.1190433157721627,2
12.832225683255388,1.1346449097767124,2
12.928264230432525,4.116540213008203,2
12.980602773596864,4.488698859719621,4
13.150343256068052,5.358871287132092,4
13.255649059698285,6.546774325047638,2
13.362410844662007,1.1900141095115848,4
13.430141806765565,1.8610481476573795,4
13.466685172764954,3.997213089048722,2
13.503773782990484,4.270628766454053,4
13.579361745548079,18.3316943888082,4
13.75625732117532,0.8808409539638007,2
13.819775646040869,3.2884300159759956,2
13.880721336294277,0.47499857067126133,2
13.966202158715394,0.5082380860352581,4
14.691471680912182,2.121816054257494,4
14.706249610751867,3.0871307229276215,4
14.76016915561538,0.8805024753063488,4
14.813509364157758,0.2169619860828631,2
15.380271392332537,1.5802076446692732,4
15.4610370352374,0.9376274784946088,2
15.590319987580248,0.3518915459778333,2
15.62442820481004,6.61027399668232,2
15.626403824964141,3.3303642636574566,2
15.690417037183732,4.854744263272311,4
15.84781578044914,5.432394493078475,2
16.029496336534606,0.6177497638411356,4
16.246048879249944,1.1884369694306065,2
16.550485632528826,0.21636678810232032,2
16.56946548563027,8.314160307937684,2
16.582814924115507,5.923598842787296,2
16.822192839808555,1.2267640975701528,2
16.91058910118342,1.4068845726158947,4
