arrival_time,length,cpus
0.10830008397140312,1.2240086910505712,3
0.8029912651863104,0.11159759965833714,3
1.1068765542691197,0.4002396434258773,1
1.3175700945860813,4.168767388519894,1
1.3567169876032825,1.3372195548767905,1
1.3958572851174307,0.9145291430915389,6
1.4096671814293342,0.4536238546973031,1
1.8738293014656577,0.2261455613705866,3
2.0859397699600297,0.8118284168205844,6
2.370093940935043,4.027076748519114,6
2.3748941113514137,0.07868639462922479,3
3.1834629803256353,7.418624254967188,6
3.5957443045551334,0.3670683598752131,6
3.6508298524743847,0.8280962819455924,6
3.697143573345447,0.07263555862348896,1
3.7439032712132074,1.3849546305698137,1
3.8276214276372817,1.0411944244438023,1
3.9993088879009178,1.7312615067286035,1
4.129826417495295,1.2327679212227682,6
4.209267955913809,0.8001238712262876,5
4.427676254497445,2.109031502636616,1
4.46234814552114,0.0399271219122338,2
4.542087978172296,1.2270961958527047,1
4.647389962481505,0.19049854628303203,1
4.787923016479628,0.9024216639771849,3
5.14285573552623,2.4675608704730636,3
5.194259854168028,0.2421649140580663,1
5.3608934262989285,4.326703781452678,6
5.568024144876812,3.4567023775101307,1
5.579001172790379,0.8445393330042106,1
5.794862099286733,0.009442724969153259,8
5.83800997087875,2.4571811266164545,1
5.853533484022026,3.35268140583722,2
6.5398163245139465,0.30261802089617407,1
7.31770759162121,3.9064929277312817,1
7.699041102052442,3.8675898926096495,1
7.782882527840307,1.0042127259381208,1
7.8066020009578505,2.5205656396256333,10
8.072639703303732,0.9275974373570149,1
8.206516027530547,1.3081667183678949,1
8.236553224108366,0.6073109085056853,1
8.394305740817948,0.2737315167716292,1
8.402381770387715,2.162688750680397,1
8.956363611097068,0.002196218845055393,1
9.025474004644892,1.3652333538298989,1
9.276165659823944,3.1516249848634157,1
9.362374645742305,0.39408006829075637,3
9.531796503672624,0.6378615319501179,1
9.714399168528498,1.3952481194752884,1
9.761569012296471,0.4467356395148023,1
10.567656862399176,2.963089192055101,1
10.912044863846212,0.7195509558020411,2
11.559418865287421,1.3729763626148088,3
12.079181993569476,0.40391187625585656,11
12.289439778982695,0.06659984233330284,3
12.877811482816549,0.30063772402628736,3
12.89919498235415,0.07453031371087475,1
12.94953722008612,0.9962252033108537,8
12.960218408254045,1.3920105610070945,8
13.051039751014251,0.07201510591033376,1
13.164616090562106,0.14943944682058113,1
13.237673524710742,1.0472157159503106,1
13.644907191477678,2.529525051005546,4
13.746735809532428,1.5581763859306859,3
13.822849391605114,0.17428348857897505,1
14.003417290043293,3.443159528064387,1
14.038473119568982,3.930324664641271,1
14.412456591373637,0.6192118828872875,1
14.430336867653313,1.5081844576088592,1
15.430593272355374,1.0681876049147425,1
15.772036086438867,4.487122854636485,1
15.82316408879451,1.1199979645503129,1
15.824442042920325,5.070599297618154,1
16.214445042940582,0.35031032450474614,1
16.497640496988044,0.6679971273605407,1
16.798968044461088,2.3954580341110825,1
17.139425579202527,2.411869004555579,3
17.15717970758448,2.075894489160474,1
17.259623523227983,3.0936144042313263,1
17.28804473267013,1.9105163432263952,5
17.74696773252896,1.5927615692670447,3
17.97228350255936,0.9677837398815691,1
18.06501729555805,0.9917359187622764,1
18.08017250681746,0.8211666703013569,1
18.166137268729567,1.5254894381445165,1
18.25690832950442,0.8225003961066737,1
18.55874657559904,0.25144111178821604,1
18.792967919732607,0.17748883990477893,1
19.296599149743354,4.070405764276074,1
19.4440860924659,0.03947108450921436,1
19.473481743307783,0.17561642735906136,1
19.761761493987294,0.9286109249925972,1
20.091874831286553,0.4806910889696081,1
20.282015790761392,0.8203374561897433,1
20.622167636944678,0.1968615769508805,1
20.779289534142432,0.22107707112856623,1
20.949996390335016,2.5411645378799337,1
21.078731595926563,2.242850144952781,1
21.08467379857099,0.17347876142464616,1
21.111021941737274,1.7363916781982105,1
21.118391759629056,1.480901726116751,1
21.35188386715166,1.9688821044633822,1
21.438981405053834,1.013652754274822,1
21.602939721383915,0.49585764733279364,1
22.152500329379325,1.717011486816707,1
22.2186753778649,0.7314226405476726,1
22.340594987278774,0.3893838490936618,1
22.665713302868046,0.8277276186693374,1
22.725672462485623,2.270305989048462,1
22.74415933657476,1.017688325657638,1
22.82312022147703,0.5617030714068929,1
22.863694171411215,2.8094675200656436,1
23.476417097564013,3.3626076305074517,1
